lease_id,hostname,name,beg,end
5140,37nodes.r2lab.inria.fr,inria_oai,2017-10-17 06:00:00,2017-10-17 07:00:00.000
5206,37nodes.r2lab.inria.fr,inria_oai,2017-10-17 11:40:00,2017-10-17 12:40:00.000
5207,37nodes.r2lab.inria.fr,inria_oai,2017-10-17 12:40:00,2017-10-17 15:00:00.000
5208,37nodes.r2lab.inria.fr,inria_naoufal.mesh,2017-10-17 15:20:00,2017-10-17 21:00:00.000
5209,37nodes.r2lab.inria.fr,inria_naoufal.mesh,2017-10-18 11:00:00,2017-10-18 12:50:00.000
5214,37nodes.r2lab.inria.fr,eurecoms3_today,2017-10-18 12:50:00,2017-10-18 13:10:00.000
5216,37nodes.r2lab.inria.fr,eurecoms3_today,2017-10-18 13:30:00,2017-10-18 16:00:00.000
5217,37nodes.r2lab.inria.fr,inria_r2lab.nightly,2017-10-18 16:00:00,2017-10-18 16:40:00.000
5218,37nodes.r2lab.inria.fr,inria_naoufal.mesh,2017-10-18 20:00:00,2017-10-18 22:00:00.000
5219,37nodes.r2lab.inria.fr,inria_naoufal.mesh,2017-10-19 06:20:00,2017-10-19 09:00:00.000
5221,37nodes.r2lab.inria.fr,inria_naoufal.mesh,2017-10-19 11:30:00,2017-10-19 13:00:00.000
5220,37nodes.r2lab.inria.fr,inria_l2bm,2017-10-19 14:00:00,2017-10-19 17:00:00.000
5222,37nodes.r2lab.inria.fr,inria_r2lab.nightly,2017-10-20 05:40:00,2017-10-20 07:00:00.000
5223,37nodes.r2lab.inria.fr,inria_naoufal.mesh,2017-10-20 09:00:00,2017-10-20 11:00:00.000
5160,37nodes.r2lab.inria.fr,inria_naoufal.mesh,2017-10-20 11:00:00,2017-10-20 12:00:00.000
5225,37nodes.r2lab.inria.fr,inria_r2lab.admin,2017-10-20 13:00:00,2017-10-20 16:00:00.000
5226,37nodes.r2lab.inria.fr,inria_r2lab.nightly,2017-10-20 18:40:00,2017-10-20 22:00:00.000
5227,37nodes.r2lab.inria.fr,inria_naoufal.mesh,2017-10-21 15:30:00,2017-10-21 16:00:00.000
5228,37nodes.r2lab.inria.fr,inria_naoufal.mesh,2017-10-21 16:00:00,2017-10-21 17:40:00.000
5229,37nodes.r2lab.inria.fr,inria_naoufal.mesh,2017-10-21 17:40:00,2017-10-21 18:40:00.000
5166,37nodes.r2lab.inria.fr,inria_naoufal.mesh,2017-10-23 09:20:00,2017-10-23 10:00:00.000
5231,37nodes.r2lab.inria.fr,eurecoms3_today,2017-10-23 13:00:00,2017-10-23 15:00:00.000
5233,37nodes.r2lab.inria.fr,inria_naoufal.mesh,2017-10-23 16:00:00,2017-10-23 22:00:00.000
5234,37nodes.r2lab.inria.fr,inria_l2bm,2017-10-24 05:50:00,2017-10-24 07:30:00.000
5236,37nodes.r2lab.inria.fr,inria_l2bm,2017-10-24 07:30:00,2017-10-24 07:50:00.000
5174,37nodes.r2lab.inria.fr,inria_oai,2017-10-24 08:00:00,2017-10-24 09:00:00.000
5239,37nodes.r2lab.inria.fr,inria_r2lab.nightly,2017-10-24 09:00:00,2017-10-24 12:00:00.000
5242,37nodes.r2lab.inria.fr,inria_r2lab.nightly,2017-10-24 13:00:00,2017-10-24 15:00:00.000
5243,37nodes.r2lab.inria.fr,inria_naoufal.mesh,2017-10-24 15:00:00,2017-10-24 21:00:00.000
5180,37nodes.r2lab.inria.fr,inria_oai,2017-10-25 05:50:00,2017-10-25 06:00:00.000
5245,37nodes.r2lab.inria.fr,inria_naoufal.mesh,2017-10-25 08:30:00,2017-10-25 11:00:00.000
5246,37nodes.r2lab.inria.fr,inria_naoufal.mesh,2017-10-25 13:30:00,2017-10-25 15:00:00.000
5247,37nodes.r2lab.inria.fr,inria_r2lab.nightly,2017-10-25 17:30:00,2017-10-25 19:40:00.000
5252,37nodes.r2lab.inria.fr,inria_r2lab.nightly,2017-10-26 06:40:00,2017-10-26 07:20:00.000
5254,37nodes.r2lab.inria.fr,inria_r2lab.nightly,2017-10-26 09:20:00,2017-10-26 12:00:00.000
5255,37nodes.r2lab.inria.fr,inria_r2lab.nightly,2017-10-26 12:00:00,2017-10-26 13:00:00.000
5257,37nodes.r2lab.inria.fr,inria_r2lab.nightly,2017-10-26 13:00:00,2017-10-26 13:20:00.000
5260,37nodes.r2lab.inria.fr,inria_r2lab.nightly,2017-10-26 13:20:00,2017-10-26 13:40:00.000
5267,37nodes.r2lab.inria.fr,inria_r2lab.nightly,2017-10-26 13:40:00,2017-10-26 13:50:00.000
5256,37nodes.r2lab.inria.fr,inria_r2lab.nightly,2017-10-26 14:00:00,2017-10-26 16:00:00.000
5261,37nodes.r2lab.inria.fr,inria_r2lab.nightly,2017-10-26 16:00:00,2017-10-26 18:00:00.000
5271,37nodes.r2lab.inria.fr,inria_r2lab.nightly,2017-10-26 19:00:00,2017-10-26 20:10:00.000
5272,37nodes.r2lab.inria.fr,inria_r2lab.nightly,2017-10-27 08:00:00,2017-10-27 09:00:00.000
5274,37nodes.r2lab.inria.fr,inria_naoufal.mesh,2017-10-29 10:20:00,2017-10-29 12:00:00.000
5275,37nodes.r2lab.inria.fr,inria_r2lab.nightly,2017-10-29 14:10:00,2017-10-29 16:00:00.000
5212,37nodes.r2lab.inria.fr,inria_l2bm,2017-10-29 16:00:00,2017-10-29 17:00:00.000
5277,37nodes.r2lab.inria.fr,inria_r2lab.nightly,2017-10-29 19:00:00,2017-10-29 22:00:00.000
5281,37nodes.r2lab.inria.fr,inria_r2lab.nightly,2017-10-30 11:00:00,2017-10-30 11:10:00.000
5283,37nodes.r2lab.inria.fr,inria_r2lab.admin,2017-10-30 11:10:00,2017-10-30 13:00:00.000
5284,37nodes.r2lab.inria.fr,eurecoms3_today,2017-10-30 13:00:00,2017-10-30 14:30:00.000
5287,37nodes.r2lab.inria.fr,inria_l2bm,2017-10-30 17:40:00,2017-10-30 19:00:00.000
5288,37nodes.r2lab.inria.fr,inria_l2bm,2017-10-31 09:00:00,2017-10-31 09:20:00.000
5293,37nodes.r2lab.inria.fr,inria_l2bm,2017-10-31 09:20:00,2017-10-31 11:00:00.000
5291,37nodes.r2lab.inria.fr,inria_l2bm,2017-10-31 13:00:00,2017-10-31 16:00:00.000
5232,37nodes.r2lab.inria.fr,inria_jawad,2017-10-31 17:00:00,2017-10-31 18:00:00.000
5297,37nodes.r2lab.inria.fr,inria_r2lab.nightly,2017-11-01 09:20:00,2017-11-01 12:00:00.000
5235,37nodes.r2lab.inria.fr,inria_r2lab.nightly,2017-11-01 17:30:00,2017-11-01 18:00:00.000
5298,37nodes.r2lab.inria.fr,inria_r2lab.nightly,2017-11-01 20:00:00,2017-11-01 23:00:00.000
5301,37nodes.r2lab.inria.fr,inria_radiomap,2017-11-02 11:00:00,2017-11-02 13:00:00.000
5302,37nodes.r2lab.inria.fr,inria_oai,2017-11-02 13:00:00,2017-11-02 16:00:00.000
5303,37nodes.r2lab.inria.fr,inria_r2lab.tutorial,2017-11-02 16:00:00,2017-11-02 18:00:00.000
5305,37nodes.r2lab.inria.fr,inria_l2bm,2017-11-03 08:10:00,2017-11-03 11:00:00.000
5307,37nodes.r2lab.inria.fr,inria_l2bm,2017-11-04 09:00:00,2017-11-04 11:00:00.000
5309,37nodes.r2lab.inria.fr,inria_r2lab.admin,2017-11-04 13:00:00,2017-11-04 16:00:00.000
5312,37nodes.r2lab.inria.fr,inria_r2lab.tutorial,2017-11-06 10:00:00,2017-11-06 12:00:00.000
5249,37nodes.r2lab.inria.fr,inria_r2lab.nightly,2017-11-06 12:00:00,2017-11-06 14:00:00.000
5250,37nodes.r2lab.inria.fr,inria_r2lab.nightly,2017-11-07 02:00:00,2017-11-07 03:00:00.000
5322,37nodes.r2lab.inria.fr,inria_radiomap,2017-11-07 09:30:00,2017-11-07 11:00:00.000
5273,37nodes.r2lab.inria.fr,inria_naoufal.mesh,2017-11-07 11:00:00,2017-11-07 12:00:00.000
5251,37nodes.r2lab.inria.fr,inria_r2lab.nightly,2017-11-08 02:00:00,2017-11-08 03:00:00.000
5343,37nodes.r2lab.inria.fr,inria_lora,2017-11-08 09:30:00,2017-11-08 11:00:00.000
5350,37nodes.r2lab.inria.fr,inria_naoufal.mesh,2017-11-08 21:30:00,2017-11-08 22:10:00.000
5351,37nodes.r2lab.inria.fr,inria_naoufal.mesh,2017-11-09 21:30:00,2017-11-09 23:00:00.000
5253,37nodes.r2lab.inria.fr,inria_r2lab.nightly,2017-11-10 02:00:00,2017-11-10 03:00:00.000
5352,37nodes.r2lab.inria.fr,inria_lora,2017-11-10 13:00:00,2017-11-10 17:00:00.000
5353,37nodes.r2lab.inria.fr,inria_lora,2017-11-11 14:30:00,2017-11-11 16:00:00.000
5290,37nodes.r2lab.inria.fr,inria_r2lab.admin,2017-11-15 12:30:00,2017-11-15 13:00:00.000
5367,37nodes.r2lab.inria.fr,inria_naoufal.mesh,2017-11-16 10:50:00,2017-11-16 12:00:00.000
5292,37nodes.r2lab.inria.fr,inria_r2lab.admin,2017-11-16 13:00:00,2017-11-16 14:00:00.000
5262,37nodes.r2lab.inria.fr,inria_r2lab.nightly,2017-11-17 02:00:00,2017-11-17 03:00:00.000
5300,37nodes.r2lab.inria.fr,inria_oai,2017-11-17 08:00:00,2017-11-17 11:00:00.000
5304,37nodes.r2lab.inria.fr,inria_l2bm,2017-11-17 12:30:00,2017-11-17 13:00:00.000
5365,37nodes.r2lab.inria.fr,inria_jawad,2017-11-17 13:00:00,2017-11-17 13:40:00.000
5263,37nodes.r2lab.inria.fr,inria_r2lab.nightly,2017-11-18 02:00:00,2017-11-18 03:00:00.000
5264,37nodes.r2lab.inria.fr,inria_r2lab.nightly,2017-11-19 02:00:00,2017-11-19 03:00:00.000
5265,37nodes.r2lab.inria.fr,inria_r2lab.nightly,2017-11-20 02:00:00,2017-11-20 03:00:00.000
5371,37nodes.r2lab.inria.fr,inria_lora,2017-11-20 16:00:00,2017-11-20 17:40:00.000
5308,37nodes.r2lab.inria.fr,inria_r2lab.tutorial,2017-11-20 17:40:00,2017-11-20 18:00:00.000
5266,37nodes.r2lab.inria.fr,inria_r2lab.nightly,2017-11-21 02:00:00,2017-11-21 03:00:00.000
5310,37nodes.r2lab.inria.fr,inria_r2lab.tutorial,2017-11-21 09:10:00,2017-11-21 10:00:00.000
5311,37nodes.r2lab.inria.fr,inria_l2bm,2017-11-21 10:30:00,2017-11-21 11:00:00.000
5315,37nodes.r2lab.inria.fr,inria_r2lab.tutorial,2017-11-21 12:00:00,2017-11-21 13:00:00.000
5316,37nodes.r2lab.inria.fr,inria_radiomap,2017-11-21 13:00:00,2017-11-21 14:00:00.000
5318,37nodes.r2lab.inria.fr,inria_oai,2017-11-21 14:00:00,2017-11-21 15:00:00.000
5268,37nodes.r2lab.inria.fr,inria_r2lab.nightly,2017-11-22 02:00:00,2017-11-22 03:00:00.000
5306,37nodes.r2lab.inria.fr,inria_oai,2017-11-22 06:00:00,2017-11-22 18:00:00.000
5387,37nodes.r2lab.inria.fr,inria_lora,2017-11-22 18:00:00,2017-11-22 22:00:00.000
5328,37nodes.r2lab.inria.fr,inria_jawad,2017-11-22 22:40:00,2017-11-22 23:00:00.000
5329,37nodes.r2lab.inria.fr,inria_jawad,2017-11-22 23:00:00,2017-11-23 00:00:00.000
5269,37nodes.r2lab.inria.fr,inria_r2lab.nightly,2017-11-23 02:00:00,2017-11-23 03:00:00.000
5383,37nodes.r2lab.inria.fr,inria_lora,2017-11-23 06:00:00,2017-11-23 06:30:00.000
5394,37nodes.r2lab.inria.fr,inria_lora,2017-11-23 06:30:00,2017-11-23 08:00:00.000
5390,37nodes.r2lab.inria.fr,inria_lora,2017-11-23 08:00:00,2017-11-23 09:40:00.000
5333,37nodes.r2lab.inria.fr,inria_r2lab.tutorial,2017-11-23 09:40:00,2017-11-23 10:00:00.000
5336,37nodes.r2lab.inria.fr,inria_naoufal.mesh,2017-11-23 10:00:00,2017-11-23 11:00:00.000
5334,37nodes.r2lab.inria.fr,inria_lora,2017-11-23 11:00:00,2017-11-23 12:00:00.000
5341,37nodes.r2lab.inria.fr,inria_lora,2017-11-23 12:00:00,2017-11-23 13:00:00.000
5327,37nodes.r2lab.inria.fr,inria_l2bm,2017-11-23 13:00:00,2017-11-23 14:00:00.000
5417,37nodes.r2lab.inria.fr,inria_pfe,2017-11-23 16:00:00,2017-11-23 19:00:00.000
5335,37nodes.r2lab.inria.fr,inria_lora,2017-11-23 20:00:00,2017-11-23 21:00:00.000
5345,37nodes.r2lab.inria.fr,inria_jawad,2017-11-23 22:00:00,2017-11-23 23:00:00.000
5347,37nodes.r2lab.inria.fr,inria_jawad,2017-11-24 00:00:00,2017-11-24 01:00:00.000
5270,37nodes.r2lab.inria.fr,inria_r2lab.nightly,2017-11-24 01:00:00,2017-11-24 02:00:00.000
5342,37nodes.r2lab.inria.fr,inria_lora,2017-11-24 08:00:00,2017-11-24 09:00:00.000
5348,37nodes.r2lab.inria.fr,inria_lora,2017-11-24 09:00:00,2017-11-24 10:00:00.000
5414,37nodes.r2lab.inria.fr,inria_lora,2017-11-24 10:50:00,2017-11-24 11:00:00.000
5349,37nodes.r2lab.inria.fr,inria_lora,2017-11-24 11:00:00,2017-11-24 12:00:00.000
5354,37nodes.r2lab.inria.fr,inria_lora,2017-11-24 12:20:00,2017-11-24 13:00:00.000
5415,37nodes.r2lab.inria.fr,inria_l2bm,2017-11-24 13:00:00,2017-11-24 15:00:00.000
5427,37nodes.r2lab.inria.fr,inria_naoufal.mesh,2017-11-24 15:00:00,2017-11-24 23:00:00.000
5429,37nodes.r2lab.inria.fr,inria_naoufal.mesh,2017-11-24 23:00:00,2017-11-25 02:30:00.000
5366,37nodes.r2lab.inria.fr,inria_jawad,2017-11-25 09:20:00,2017-11-25 11:00:00.000
5369,37nodes.r2lab.inria.fr,inria_lora,2017-11-25 11:00:00,2017-11-25 12:00:00.000
5431,37nodes.r2lab.inria.fr,inria_lora,2017-11-25 13:00:00,2017-11-25 17:00:00.000
5432,37nodes.r2lab.inria.fr,inria_pfe,2017-11-25 19:00:00,2017-11-25 21:00:00.000
5295,37nodes.r2lab.inria.fr,inria_r2lab.nightly,2017-11-26 02:00:00,2017-11-26 03:00:00.000
5377,37nodes.r2lab.inria.fr,inria_lora,2017-11-26 12:10:00,2017-11-26 13:00:00.000
5376,37nodes.r2lab.inria.fr,inria_lora,2017-11-26 13:00:00,2017-11-26 14:00:00.000
5378,37nodes.r2lab.inria.fr,inria_lora,2017-11-26 15:20:00,2017-11-26 16:00:00.000
5379,37nodes.r2lab.inria.fr,inria_lora,2017-11-26 16:00:00,2017-11-26 17:00:00.000
5380,37nodes.r2lab.inria.fr,inria_jawad,2017-11-26 23:40:00,2017-11-27 01:00:00.000
5381,37nodes.r2lab.inria.fr,inria_jawad,2017-11-27 01:00:00,2017-11-27 10:00:00.000
5384,37nodes.r2lab.inria.fr,inria_lora,2017-11-27 10:00:00,2017-11-27 11:00:00.000
5448,37nodes.r2lab.inria.fr,inria_cefore,2017-11-27 12:00:00,2017-11-27 13:00:00.000
5386,37nodes.r2lab.inria.fr,inria_lora,2017-11-27 13:40:00,2017-11-27 14:00:00.000
5388,37nodes.r2lab.inria.fr,inria_lora,2017-11-27 17:00:00,2017-11-27 18:00:00.000
5395,37nodes.r2lab.inria.fr,inria_lora,2017-11-27 19:00:00,2017-11-27 20:00:00.000
5397,37nodes.r2lab.inria.fr,inria_lora,2017-11-27 21:20:00,2017-11-27 22:00:00.000
5396,37nodes.r2lab.inria.fr,inria_lora,2017-11-27 22:00:00,2017-11-27 23:00:00.000
5464,37nodes.r2lab.inria.fr,inria_cefore,2017-11-27 23:10:00,2017-11-28 01:00:00.000
5402,37nodes.r2lab.inria.fr,inria_lora,2017-11-28 08:20:00,2017-11-28 09:00:00.000
5403,37nodes.r2lab.inria.fr,inria_lora,2017-11-28 09:00:00,2017-11-28 10:00:00.000
5468,37nodes.r2lab.inria.fr,inria_cefore,2017-11-28 10:00:00,2017-11-28 13:00:00.000
5469,37nodes.r2lab.inria.fr,inria_lora,2017-11-28 13:00:00,2017-11-28 17:00:00.000
5471,37nodes.r2lab.inria.fr,inria_radiomap,2017-11-28 17:00:00,2017-11-28 20:00:00.000
5408,37nodes.r2lab.inria.fr,inria_r2lab.tutorial,2017-11-28 20:20:00,2017-11-28 21:00:00.000
5473,37nodes.r2lab.inria.fr,inria_r2lab.admin,2017-11-29 00:10:00,2017-11-29 07:00:00.000
5476,37nodes.r2lab.inria.fr,inria_pfe,2017-11-29 07:00:00,2017-11-29 09:00:00.000
5477,37nodes.r2lab.inria.fr,inria_pfe,2017-11-29 09:00:00,2017-11-29 12:00:00.000
5478,37nodes.r2lab.inria.fr,inria_pfe,2017-11-29 12:00:00,2017-11-29 16:10:00.000
5483,37nodes.r2lab.inria.fr,inria_pfe,2017-11-29 16:10:00,2017-11-29 18:00:00.000
5479,37nodes.r2lab.inria.fr,inria_pfe,2017-11-29 18:00:00,2017-11-29 21:00:00.000
5418,37nodes.r2lab.inria.fr,inria_pfe,2017-11-30 08:00:00,2017-11-30 09:00:00.000
5484,37nodes.r2lab.inria.fr,inria_pfe,2017-11-30 09:00:00,2017-11-30 11:00:00.000
5485,37nodes.r2lab.inria.fr,inria_pfe,2017-11-30 11:00:00,2017-11-30 14:40:00.000
5486,37nodes.r2lab.inria.fr,inria_pfe,2017-11-30 14:40:00,2017-11-30 17:00:00.000
5423,37nodes.r2lab.inria.fr,inria_pfe,2017-11-30 22:10:00,2017-11-30 23:00:00.000
5488,37nodes.r2lab.inria.fr,inria_r2lab.admin,2017-12-01 10:10:00,2017-12-01 12:00:00.000
5489,37nodes.r2lab.inria.fr,inria_pfe,2017-12-01 13:00:00,2017-12-01 14:00:00.000
5490,37nodes.r2lab.inria.fr,inria_l2bm,2017-12-01 14:00:00,2017-12-01 17:00:00.000
5491,37nodes.r2lab.inria.fr,inria_l2bm,2017-12-01 19:20:00,2017-12-01 21:00:00.000
5299,37nodes.r2lab.inria.fr,inria_r2lab.nightly,2017-12-02 02:00:00,2017-12-02 03:00:00.000
5492,37nodes.r2lab.inria.fr,inria_l2bm,2017-12-02 19:00:00,2017-12-02 21:00:00.000
5430,37nodes.r2lab.inria.fr,inria_lora,2017-12-03 11:00:00,2017-12-03 12:00:00.000
5496,37nodes.r2lab.inria.fr,inria_pfe,2017-12-04 08:50:00,2017-12-04 12:00:00.000
5433,37nodes.r2lab.inria.fr,inria_jawad,2017-12-04 14:30:00,2017-12-04 15:00:00.000
5434,37nodes.r2lab.inria.fr,inria_jawad,2017-12-04 15:00:00,2017-12-04 16:00:00.000
5435,37nodes.r2lab.inria.fr,inria_pfe,2017-12-04 22:20:00,2017-12-04 23:00:00.000
5500,37nodes.r2lab.inria.fr,inria_pfe,2017-12-04 23:00:00,2017-12-05 01:00:00.000
5437,37nodes.r2lab.inria.fr,inria_l2bm,2017-12-05 03:00:00,2017-12-05 04:00:00.000
5438,37nodes.r2lab.inria.fr,inria_cefore,2017-12-05 05:30:00,2017-12-05 06:00:00.000
5503,37nodes.r2lab.inria.fr,inria_r2lab.admin,2017-12-05 06:40:00,2017-12-05 09:00:00.000
5446,37nodes.r2lab.inria.fr,inria_cefore,2017-12-05 09:00:00,2017-12-05 10:00:00.000
5457,37nodes.r2lab.inria.fr,inria_pfe,2017-12-05 10:00:00,2017-12-05 11:00:00.000
5450,37nodes.r2lab.inria.fr,inria_cefore,2017-12-05 11:00:00,2017-12-05 12:00:00.000
5458,37nodes.r2lab.inria.fr,inria_pfe,2017-12-05 12:00:00,2017-12-05 13:00:00.000
5456,37nodes.r2lab.inria.fr,inria_cefore,2017-12-05 13:00:00,2017-12-05 14:00:00.000
5523,37nodes.r2lab.inria.fr,inria_r2lab.nightly,2017-12-05 14:00:00,2017-12-05 18:00:00.000
5524,37nodes.r2lab.inria.fr,inria_r2lab.nightly,2017-12-05 18:30:00,2017-12-05 21:00:00.000
5461,37nodes.r2lab.inria.fr,inria_pfe,2017-12-05 22:40:00,2017-12-05 23:00:00.000
5526,37nodes.r2lab.inria.fr,inria_r2lab.nightly,2017-12-05 23:00:00,2017-12-06 00:00:00.000
5462,37nodes.r2lab.inria.fr,inria_pfe,2017-12-06 00:00:00,2017-12-06 01:00:00.000
5463,37nodes.r2lab.inria.fr,inria_cefore,2017-12-06 01:50:00,2017-12-06 02:00:00.000
5467,37nodes.r2lab.inria.fr,inria_pfe,2017-12-06 03:00:00,2017-12-06 04:00:00.000
5532,37nodes.r2lab.inria.fr,inria_pfe,2017-12-06 04:00:00,2017-12-06 07:00:00.000
5536,37nodes.r2lab.inria.fr,inria_pfe,2017-12-06 08:00:00,2017-12-06 12:00:00.000
5538,37nodes.r2lab.inria.fr,inria_pfe,2017-12-06 14:00:00,2017-12-06 14:10:00.000
5475,37nodes.r2lab.inria.fr,inria_naoufal.mesh,2017-12-06 14:10:00,2017-12-06 15:00:00.000
5540,37nodes.r2lab.inria.fr,inria_pfe,2017-12-06 18:40:00,2017-12-06 23:00:00.000
5470,37nodes.r2lab.inria.fr,inria_cefore,2017-12-07 04:00:00,2017-12-07 05:00:00.000
5541,37nodes.r2lab.inria.fr,inria_pfe,2017-12-07 13:00:00,2017-12-07 17:00:00.000
5542,37nodes.r2lab.inria.fr,inria_pfe,2017-12-08 13:00:00,2017-12-08 17:00:00.000
5543,37nodes.r2lab.inria.fr,inria_pfe,2017-12-11 10:40:00,2017-12-11 12:00:00.000
5544,37nodes.r2lab.inria.fr,inria_pfe,2017-12-11 13:00:00,2017-12-11 15:00:00.000
5547,37nodes.r2lab.inria.fr,inria_r2lab.tutorial,2017-12-11 16:20:00,2017-12-11 19:00:00.000
5548,37nodes.r2lab.inria.fr,inria_pfe,2017-12-11 19:20:00,2017-12-11 22:00:00.000
5550,37nodes.r2lab.inria.fr,inria_r2lab.nightly,2017-12-11 23:00:00,2017-12-12 02:00:00.000
5551,37nodes.r2lab.inria.fr,inria_r2lab.nightly,2017-12-12 08:50:00,2017-12-12 09:00:00.000
5553,37nodes.r2lab.inria.fr,inria_lora,2017-12-12 09:10:00,2017-12-12 11:00:00.000
5495,37nodes.r2lab.inria.fr,inria_pfe,2017-12-12 14:00:00,2017-12-12 15:00:00.000
5497,37nodes.r2lab.inria.fr,inria_pfe,2017-12-12 15:00:00,2017-12-12 16:00:00.000
5498,37nodes.r2lab.inria.fr,inria_pfe,2017-12-12 17:00:00,2017-12-12 18:00:00.000
5499,37nodes.r2lab.inria.fr,inria_pfe,2017-12-12 18:00:00,2017-12-12 19:00:00.000
5564,37nodes.r2lab.inria.fr,inria_pfe,2017-12-12 19:00:00,2017-12-12 19:30:00.000
5565,37nodes.r2lab.inria.fr,inria_r2lab.nightly,2017-12-12 19:30:00,2017-12-12 20:30:00.000
5566,37nodes.r2lab.inria.fr,inria_r2lab.nightly,2017-12-12 20:30:00,2017-12-12 23:00:00.000
5567,37nodes.r2lab.inria.fr,inria_r2lab.nightly,2017-12-13 06:00:00,2017-12-13 08:00:00.000
5530,37nodes.r2lab.inria.fr,inria_pfe,2017-12-13 08:10:00,2017-12-13 09:00:00.000
5535,37nodes.r2lab.inria.fr,inria_pfe,2017-12-13 09:40:00,2017-12-13 10:00:00.000
5531,37nodes.r2lab.inria.fr,inria_pfe,2017-12-13 10:00:00,2017-12-13 11:00:00.000
5597,37nodes.r2lab.inria.fr,inria_r2lab.admin,2017-12-13 12:00:00,2017-12-13 16:00:00.000
5601,37nodes.r2lab.inria.fr,inria_cefore,2017-12-13 16:00:00,2017-12-13 19:00:00.000
5605,37nodes.r2lab.inria.fr,inria_oai,2017-12-13 19:00:00,2017-12-13 21:00:00.000
5539,37nodes.r2lab.inria.fr,inria_pfe,2017-12-13 21:00:00,2017-12-13 22:00:00.000
5504,37nodes.r2lab.inria.fr,inria_r2lab.nightly,2017-12-14 02:00:00,2017-12-14 03:00:00.000
5602,37nodes.r2lab.inria.fr,inria_cefore,2017-12-14 09:00:00,2017-12-14 12:00:00.000
5612,37nodes.r2lab.inria.fr,inria_pfe,2017-12-14 12:00:00,2017-12-14 20:00:00.000
5618,37nodes.r2lab.inria.fr,inria_r2lab.nightly,2017-12-15 08:10:00,2017-12-15 12:00:00.000
5619,37nodes.r2lab.inria.fr,inria_r2lab.nightly,2017-12-15 13:00:00,2017-12-15 15:00:00.000
5552,37nodes.r2lab.inria.fr,inria_r2lab.nightly,2017-12-16 02:00:00,2017-12-16 03:00:00.000
5556,37nodes.r2lab.inria.fr,inria_naoufal.mesh,2017-12-17 15:10:00,2017-12-17 16:00:00.000
5621,37nodes.r2lab.inria.fr,inria_r2lab.nightly,2017-12-17 16:00:00,2017-12-17 19:00:00.000
5622,37nodes.r2lab.inria.fr,inria_r2lab.nightly,2017-12-17 21:00:00,2017-12-17 23:00:00.000
5623,37nodes.r2lab.inria.fr,inria_r2lab.nightly,2017-12-18 07:10:00,2017-12-18 10:00:00.000
5627,37nodes.r2lab.inria.fr,inria_r2lab.nightly,2017-12-18 10:00:00,2017-12-18 12:00:00.000
5628,37nodes.r2lab.inria.fr,inria_r2lab.tutorial,2017-12-18 13:00:00,2017-12-18 15:00:00.000
5575,37nodes.r2lab.inria.fr,inria_r2lab.admin,2017-12-18 15:00:00,2017-12-18 16:00:00.000
5636,37nodes.r2lab.inria.fr,inria_r2lab.tutorial,2017-12-18 16:00:00,2017-12-18 19:00:00.000
5637,37nodes.r2lab.inria.fr,inria_oai,2017-12-18 19:00:00,2017-12-18 21:00:00.000
5640,37nodes.r2lab.inria.fr,inria_radiomap,2017-12-18 21:00:00,2017-12-18 23:00:00.000
5641,37nodes.r2lab.inria.fr,inria_radiomap,2017-12-18 23:00:00,2017-12-19 01:00:00.000
5560,37nodes.r2lab.inria.fr,inria_cefore,2017-12-19 01:00:00,2017-12-19 04:00:00.000
5562,37nodes.r2lab.inria.fr,inria_cefore,2017-12-19 05:00:00,2017-12-19 07:00:00.000
5638,37nodes.r2lab.inria.fr,inria_cefore,2017-12-19 07:00:00,2017-12-19 08:30:00.000
5579,37nodes.r2lab.inria.fr,inria_pfe,2017-12-19 09:00:00,2017-12-19 10:00:00.000
5580,37nodes.r2lab.inria.fr,inria_r2lab.nightly,2017-12-19 14:20:00,2017-12-19 15:00:00.000
5578,37nodes.r2lab.inria.fr,inria_cefore,2017-12-20 00:00:00,2017-12-20 02:00:00.000
5506,37nodes.r2lab.inria.fr,inria_r2lab.nightly,2017-12-20 02:00:00,2017-12-20 03:00:00.000
5582,37nodes.r2lab.inria.fr,inria_cefore,2017-12-20 04:00:00,2017-12-20 06:00:00.000
5583,37nodes.r2lab.inria.fr,inria_cefore,2017-12-20 06:00:00,2017-12-20 08:00:00.000
5584,37nodes.r2lab.inria.fr,inria_r2lab.admin,2017-12-20 08:00:00,2017-12-20 09:00:00.000
5585,37nodes.r2lab.inria.fr,inria_pfe,2017-12-20 09:00:00,2017-12-20 10:00:00.000
5652,37nodes.r2lab.inria.fr,inria_r2lab.tutorial,2017-12-20 10:00:00,2017-12-20 10:20:00.000
5592,37nodes.r2lab.inria.fr,inria_pfe,2017-12-20 11:10:00,2017-12-20 12:00:00.000
5591,37nodes.r2lab.inria.fr,inria_pfe,2017-12-20 12:00:00,2017-12-20 13:00:00.000
5594,37nodes.r2lab.inria.fr,inria_pfe,2017-12-20 13:00:00,2017-12-20 14:00:00.000
5657,37nodes.r2lab.inria.fr,inria_cefore,2017-12-20 14:00:00,2017-12-20 16:00:00.000
5598,37nodes.r2lab.inria.fr,inria_pfe,2017-12-20 18:00:00,2017-12-20 19:00:00.000
5586,37nodes.r2lab.inria.fr,inria_cefore,2017-12-21 00:00:00,2017-12-21 02:00:00.000
